12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 17800001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\17800001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '17800001Imageset' via XML file. (019BDC08)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\17900001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 17900001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\17900001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '17900001Imageset' via XML file. (019C3E28)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18000001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18000001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18000001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18000001Imageset' via XML file. (019CA1C0)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18100001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18100001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18100001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18100001Imageset' via XML file. (034E39A0)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18200001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18200001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18200001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18200001Imageset' via XML file. (034E6CB0)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18300001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18300001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18300001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18300001Imageset' via XML file. (019DC008)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18600001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18600001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18600001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18600001Imageset' via XML file. (034EF200)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18700001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18700001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18700001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18700001Imageset' via XML file. (034F4CB8)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18800001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18800001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18800001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18800001Imageset' via XML file. (034FA770)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeDressIcons\Imageset\18900001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 18900001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQHomeDressIcons\18900001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '18900001Imageset' via XML file. (03500980)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\30000001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 30000001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\30000001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '30000001Imageset' via XML file. (03506B90)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\30100001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 30100001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\30100001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '30100001Imageset' via XML file. (019D0558)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\30200001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 30200001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\30200001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '30200001Imageset' via XML file. (019D0840)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\30300001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 30300001Imageset
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\30300001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '30300001Imageset' via XML file. (03511DF0)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\mouseanimation01.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: mouseanimation01
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\mouseanimation01.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset 'mouseanimation01' via XML file. (019D9098)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\mouseanimation02.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: mouseanimation02
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\mouseanimation02.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset 'mouseanimation02' via XML file. (0350ED40)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\mouseanimation03.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: mouseanimation03
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\mouseanimation03.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset 'mouseanimation03' via XML file. (0350E0B8)
12/05/2011 15:32:14 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32100001.imageset'.
12/05/2011 15:32:14 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:14 (Std) 	---- CEGUI Imageset name: 32100001
12/05/2011 15:32:14 (Std) 	---- Source texture file: EQFarmIcon\32100001.dds in resource group: (Default)
12/05/2011 15:32:14 (Info) 	Finished creation of Imageset '32100001' via XML file. (03511F60)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32200001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32200001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32200001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32200001' via XML file. (03512248)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32300001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32300001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32300001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32300001' via XML file. (03512530)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32400001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32400001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32400001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32400001' via XML file. (03516ED8)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32500001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32500001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32500001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32500001' via XML file. (03517460)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32600001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32600001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32600001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32600001' via XML file. (03517B60)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32700001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32700001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32700001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32700001' via XML file. (03518260)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32800001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32800001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32800001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32800001' via XML file. (03518960)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\32900001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 32900001Imageset
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\32900001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '32900001Imageset' via XML file. (03519060)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQFarmIcon\imageset\farm_task.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: farm_task
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQFarmIcon\farm_task.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'farm_task' via XML file. (035195E8)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQHomeItemIcon\Imageset\35000001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: 35000001Imageset
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQHomeItemIcon\35000001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset '35000001Imageset' via XML file. (0351BC28)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'LoadingIcon\Imageset\loading01.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: loading01
12/05/2011 15:32:15 (Std) 	---- Source texture file: LoadingIcon\loading01.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'loading01' via XML file. (0351A0B0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'LoadingIcon\Imageset\loading02.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: loading02
12/05/2011 15:32:15 (Std) 	---- Source texture file: LoadingIcon\loading02.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'loading02' via XML file. (03513680)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQhomeliwu\Imageset\liwu001.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: liwu001
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQhomeliwu\liwu001.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'liwu001' via XML file. (035133F0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQhomeliwu\Imageset\liwu002.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: liwu002
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQhomeliwu\liwu002.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'liwu002' via XML file. (0351E660)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\sweep0.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: sweep0
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\sweep0.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'sweep0' via XML file. (0351E948)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\sweep1.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: sweep1
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\sweep1.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'sweep1' via XML file. (03526948)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\sweep2.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: sweep2
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\sweep2.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'sweep2' via XML file. (035277A0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\Occupationicon.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: Occupationicon
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\Occupationicon.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'Occupationicon' via XML file. (03527D28)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\Occupationicon1.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: Occupationicon1
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\Occupationicon1.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'Occupationicon1' via XML file. (035282B0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\house.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: house
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\house.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'house' via XML file. (03529F08)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\find.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: find
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\find.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'find' via XML file. (0352A490)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\work0.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: work0
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\work0.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'work0' via XML file. (0352AA18)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\work1.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: work1
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\work1.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'work1' via XML file. (0352AFA0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\work2.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: work2
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\work2.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'work2' via XML file. (0352B528)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\work3.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: work3
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\work3.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'work3' via XML file. (0352BAB0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\work4.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: work4
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\work4.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'work4' via XML file. (0352C038)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award0.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award0
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award0.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award0' via XML file. (0352C5C0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award1.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award1
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award1.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award1' via XML file. (0352CB48)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award2.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award2
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award2.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award2' via XML file. (0352D0D0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award3.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award3
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award3.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award3' via XML file. (0352D658)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award4.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award4
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award4.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award4' via XML file. (0352DBE0)
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'EQtpltIcon\Imageset\award5.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: award5
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQtpltIcon\award5.dds in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'award5' via XML file. (0352E168)
12/05/2011 15:32:15 (Info) 	---- Resource loading for GUI scheme 'MainUI' completed ----
12/05/2011 15:32:15 (Std) 	Attempting to load Scheme from file 'TaharezLook.scheme'.
12/05/2011 15:32:15 (Info) 	Started creation of Scheme 'TaharezLook' via XML file.
12/05/2011 15:32:15 (Info) 	Finished creation of Scheme 'TaharezLook' via XML file.
12/05/2011 15:32:15 (Info) 	Loaded GUI scheme 'TaharezLook' from data in file 'TaharezLook.scheme'. (00D7EE30)
12/05/2011 15:32:15 (Info) 	---- Begining resource loading for GUI scheme 'TaharezLook' ----
12/05/2011 15:32:15 (Std) 	Attempting to create an Imageset from the information specified in file 'TaharezLook.imageset'.
12/05/2011 15:32:15 (Std) 	Started creation of Imageset from XML specification:
12/05/2011 15:32:15 (Std) 	---- CEGUI Imageset name: TaharezLook
12/05/2011 15:32:15 (Std) 	---- Source texture file: EQHomeUIimg\TaharezLook.tga in resource group: (Default)
12/05/2011 15:32:15 (Info) 	Finished creation of Imageset 'TaharezLook' via XML file. (0352E6F0)
12/05/2011 15:32:15 (Std) 	Attempting to create Font from the information specified in file 'Commonwealth-10.font'.
12/05/2011 15:32:15 (Std) 	Started creation of FreeType Font:
12/05/2011 15:32:15 (Std) 	---- CEGUI font name: Commonwealth-10
12/05/2011 15:32:15 (Std) 	----     Source file: eq_Commonv2c.ttf in resource group: (Default)
12/05/2011 15:32:15 (Std) 	---- Real point size: 10
12/05/2011 15:32:15 (Std) 	Succsessfully loaded 219 glyphs
12/05/2011 15:32:15 (Info) 	Finished creation of Font 'Commonwealth-10' via XML file. (00D7A0E0)
12/05/2011 15:32:15 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/Button'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/Button'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/RadioButton'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/RadioButton'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/Checkbox'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/Checkbox'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/Editbox'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/Editbox'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/Titlebar'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/Titlebar'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/FrameWindow'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/FrameWindow'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/GroupBox'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/GroupBox'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/ProgressBar'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/ProgressBar'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/AltProgressBar'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/AltProgressBar'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/VUMeter'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/VUMeter'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/SliderThumb'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/SliderThumb'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/Slider'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/Slider'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/HorizontalScrollbarThumb'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/HorizontalScrollbarThumb'.
12/05/2011 15:32:15 (Info) 	---> Start of definition for widget look 'TaharezLook/HorizontalScrollbar'.
12/05/2011 15:32:15 (Info) 	---< End of definition for widget look 'TaharezLook/HorizontalScrollbar'.
